#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-02-24T03:22:08 [V7.5.4]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-02-24T03:22:08	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/ApJS/199/26/table3&-out=RAJ2000,DEJ2000,cz&-out.max=50000	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.4	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_21990026
#Name: J/ApJS/199/26
#Title: The 2MASS Redshift Survey (2MRS) (Huchra+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/apjs/199/26	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apjs/199/26	    IVOID of underlying data collection
#INFO	creator=Huchra J.P.	    First author or institution
#INFO	cites=bibcode:2012ApJS..199...26H	    Article or Data origin sources
#INFO	journal=ApJS	    Journal name
#INFO	original_date=2012	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/199/26	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.21990026	    Dataset identifier that can be used for citation
#INFO	publication_date=2017-09-19	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJS_199_26_table3:
#Name: J/ApJS/199/26/table3
#Title: 2MRS catalog
#Column	RAJ2000	(F9.5)	Right Ascension in decimal degrees (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F9.5)	Declination in decimal degrees (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	cz	(I5)	? Redshift, corrected to solar system barycenter reference frame	[ucd=phys.veloc;pos.heliocentric]
RAJ2000	DEJ2000	cz
182.04018	+10.37872	 1651
209.65811	+37.42455	 3471
021.38085	+01.75903	 5549
028.19365	+36.15182	 4855
042.07262	+50.80029	 4903
276.03152	+73.18324	 1821
055.51548	-21.24436	 4338
242.49454	+00.70929	 2004
271.49683	+18.58724	 2209
039.58149	+02.11925	 6658
152.54112	-12.43377	 3652
184.14072	+07.46208	 2584
304.90973	+66.72832	 2501
079.89718	-77.72868	 4844
134.24686	+51.34739	 4942
212.60429	-43.32462	 1802
054.36798	-24.50130	 1510
201.59056	-33.86848	 3893
227.31714	-11.32182	 1877
100.72079	-23.47599	 2596
252.17039	-62.60599	 2471
248.08734	+19.82655	 2375
342.65054	-01.54483	 3186
184.29758	+15.32399	  863
178.42393	+47.85876	  800
307.12024	+25.72341	 4337
169.83998	+57.75774	 1553
185.52344	+09.04357	 1092
209.02632	+59.74199	 1842
248.71898	-60.61881	 3263
045.42646	+35.20563	 4945
342.95309	-20.60809	 3131
056.20813	-21.92057	 1670
148.63701	-28.29819	  930
171.88287	+56.87671	 1709
173.97173	-37.99737	 2702
130.66588	+14.28554	 2060
155.86255	+19.89844	 1151
173.45557	+53.12550	 1060
178.48810	-23.16426	 1510
045.97701	-11.99180	 3986
193.27370	-09.20399	 4259
027.35358	+21.99730	 2835
177.45961	-38.78448	 2716
046.54964	-09.54141	 4356
188.87752	+12.22092	  381
056.34296	-18.63363	 1737
300.17673	+66.22752	 2739
166.82530	-19.47154	 3653
253.07637	-69.12514	 4767
173.88547	-37.95638	 2715
027.29515	-10.42649	 1745
343.09421	+01.09251	 4925
180.14476	-17.84262	 1579
203.43324	-48.15117	  528
034.49852	+14.54404	 3913
208.34000	+40.36396	 2311
288.68265	-62.27261	 4338
142.39415	+62.49060	 1608
299.31253	+05.89040	 3271
055.70461	-22.10837	 1443
325.05377	-42.53940	 2542
003.68583	-07.34528	 5475
308.20926	+09.92643	 4707
012.44917	+32.27771	 4661
244.41554	-34.36594	 4468
197.39482	-51.96857	 3896
052.02740	-32.28612	 1279
126.04198	-18.77556	 2448
193.59897	-10.53720	 1279
195.17894	+37.31528	 4663
159.64003	-07.17073	 2182
202.97292	-33.23440	 3711
300.20984	-38.57505	 6008
101.82238	+33.56719	 5072
282.99780	+11.87610	 2603
233.51024	+56.68560	 3377
266.24036	-60.73981	 4625
003.87870	+17.32841	 5440
227.38982	+03.05274	 1885
209.27075	+41.84600	 2270
021.14082	+01.73118	 5018
354.08551	+75.64813	 1967
145.22466	+05.16585	 1966
174.19997	+54.29365	 1285
187.47310	+14.06863	 1588
062.07887	-21.05196	 4243
245.47890	-60.66915	 3249
138.90179	-63.06964	 2857
330.74188	+41.05899	 4378
335.61450	+36.20983	 5083
207.33025	-30.30944	 4836
288.33850	-60.86015	 4391
149.10693	-26.09492	 2475
047.81098	-08.92214	 4220
181.04663	+18.44345	  913
210.85854	-06.03081	 2737
101.80820	+74.23653	 5252
159.26054	-27.56502	 2886
250.42458	-69.37215	 4880
018.44692	-31.74722	 5739
049.83872	+41.49064	 3815
094.11669	-21.37585	 2765
109.13010	-29.32471	 1698
234.98819	-30.55279	 5428
307.91278	-30.83189	 2848
150.13196	-31.24500	 2436
248.18118	-57.85265	 5120
136.88972	+60.47933	 1280
205.12874	-51.07089	 4001
193.63507	-06.85942	 4543
284.58704	-62.11842	 4430
097.32312	-17.35887	 2796
248.16333	+78.19817	 1362
057.00317	+33.11160	 4225
202.18372	-48.91681	 2988
141.42722	+11.43216	 3196
100.67207	-27.45949	 2097
020.02790	+03.41527	 2325
258.44598	-77.53619	 2985
154.23134	-48.88107	 2746
305.99194	-43.99527	 2954
040.84277	+04.96842	 4088
182.13472	+68.76762	 2326
209.16469	-44.00925	 2745
152.55388	-67.00507	 1780
073.12981	-03.10609	 4407
020.79780	+33.46012	 4399
199.89960	-55.93134	 3645
300.89322	-48.28451	 3058
121.40851	-11.42704	 1611
026.81729	+35.56329	 4674
192.51947	-14.73343	 3915
018.05886	-58.24798	 4924
039.79984	+10.84682	 3531
227.45599	+00.47004	 2085
138.42996	+76.47530	 1476
356.77011	+29.48344	 5168
162.01509	-20.84921	 4036
177.28937	+27.02206	 1798
300.69687	-56.09030	 4392
154.07785	-33.56382	 2884
037.63802	-01.10847	 1488
038.58377	+32.50561	 4855
133.37427	-59.21711	 2800
206.91698	-30.93953	 4494
076.32513	-09.14724	 3269
139.94527	+33.74979	 6948
051.10652	-21.54404	 1548
178.98869	+06.74938	 2497
011.86505	-31.42175	 1525
337.14969	-24.84413	 4677
048.38349	-25.72518	 1686
128.45844	-13.17466	 1634
354.43503	-47.50636	 3172
150.02428	-31.55287	 2725
196.60887	-40.41460	 4501
140.60388	-61.04953	 2152
179.63019	-18.34684	 1617
199.59843	-35.45867	 3207
033.86517	+06.00262	 1562
060.70106	+01.96573	 3813
313.00974	-57.06877	 3524
205.53491	+35.65427	 1064
028.30543	+04.19584	 1733
094.84039	+76.81168	 2443
027.55840	+27.64567	 3535
180.72481	-16.37361	 1766
002.26786	+27.72941	 3100
310.15771	-54.30306	 3264
333.73303	-66.84941	 1741
133.42607	+73.49095	 3486
195.16307	+02.50143	  961
037.67844	-02.93901	 5726
190.71846	+13.25723	 1018
197.90437	+22.91549	 2606
043.42226	+13.01415	 3640
064.90806	+02.40993	 3714
210.17517	+55.16446	 1820
167.82736	-36.87551	 2370
120.60277	+09.41358	 4665
195.36763	-04.54645	 3030
286.76575	+29.00647	 3916
304.32202	-52.79675	 2707
186.40723	-39.31967	 2974
214.22060	+10.80737	 7408
186.31143	+15.60747	 1069
194.05971	+56.87345	12642
184.28204	+07.62438	 2275
344.01190	+36.36136	 5325
183.68799	-35.50979	 2670
354.70270	-06.51786	 2015
054.05647	+67.56464	 3135
137.02582	+78.08516	 1339
245.18517	-70.14260	 3419
180.67606	+01.97676	 1961
202.30795	-33.17384	 2396
334.58542	+13.62373	 7473
218.61938	-27.51855	 3547
189.23488	+14.21736	  331
316.94724	+16.33587	 4968
012.67441	-01.91024	 3947
048.05966	-10.48112	 3942
197.51846	-46.43734	 3106
306.11725	-43.65353	 2796
227.44478	+57.00019	  761
193.65240	-12.55801	 3995
052.64574	-34.85395	 1510
124.47288	+23.47214	 4158
091.14261	+57.62774	 3019
182.25116	-31.51988	 1986
293.32901	-58.11424	 4427
010.39125	-10.02140	 3932
155.42163	-34.69678	 3008
226.94881	+02.56858	 1737
186.30133	+14.76220	 1375
086.96430	-17.60240	 2844
228.71930	-63.80566	 3092
289.13583	-40.20918	 5610
008.51153	-09.70534	 3732
133.90215	-03.18394	 1869
141.80243	-11.64345	 3337
200.06911	-24.44620	 2060
311.82950	+00.32081	 4200
131.82077	-20.03568	 4660
207.43475	+39.98467	 2539
305.80768	-27.71457	 5738
194.40054	-49.75121	 4412
105.07308	-30.16377	 1737
188.56604	+13.07551	   90
170.72757	+16.59014	 1501
280.08255	+24.19997	 4023
067.98782	+59.42981	 4630
170.07079	+02.96417	 1485
154.89098	-26.69888	 2422
047.22961	+70.56324	 4276
195.38390	-32.29105	 4611
234.62489	+12.18660	 1957
202.26506	-41.99623	 2190
345.27716	+16.38841	 2022
106.42512	+50.58106	 5944
354.67166	+15.95479	 4003
089.36231	+11.94919	 3585
131.81593	+72.98563	 3735
062.25779	-45.51754	 1494
344.15067	-37.03008	 1417
143.44221	+10.15239	 3231
154.65230	-17.98252	 3517
198.14764	-17.54240	 2736
170.16486	-10.25735	 1761
194.36627	-19.69128	 3357
199.99556	-47.28182	 2880
165.31738	+03.62801	 1130
168.77588	+14.78708	 1193
189.45166	+05.36844	 1035
190.43497	+74.42094	 1414
179.11728	+55.12532	 1113
201.43358	-29.83368	 4109
120.69614	-12.31784	 1476
153.46045	+38.76491	 6921
210.70857	+49.17263	 2012
259.50385	-59.17208	 2681
286.95316	-61.36810	 4376
120.09856	+39.83041	 3910
209.60466	-34.51732	 4980
161.64566	+13.75078	 2943
204.73808	-25.84571	 2480
247.87682	-58.09985	 5252
214.03218	+35.34376	 3866
095.27316	-20.04842	 1994
144.46359	-62.15109	 2759
021.32225	+09.26411	 2361
133.61281	-03.06704	 1787
179.57098	+28.19250	 3620
237.06639	-75.67294	 2889
036.45925	+18.49900	 1507
026.23375	+10.42302	 5420
299.45444	-31.81069	 5809
263.88626	-05.08323	 1656
157.22308	-31.60894	 4303
203.98611	-33.45382	 4165
214.54398	-48.01007	 4424
290.99133	-59.92251	 3995
351.34061	+28.49523	 6949
110.53925	-29.23554	 3026
188.90260	-39.90929	 3515
258.11560	-23.36966	 8862
302.88025	-45.59322	 5208
002.47255	+25.92379	 4566
031.92703	+75.16137	 2846
186.76060	+15.46136	 1551
188.90822	+12.26399	 1172
238.57980	+00.54303	 1889
210.85060	+35.13207	 3948
072.15498	-06.31988	 4795
192.73848	-14.33295	 7495
343.94064	-42.64202	 1710
175.32771	+36.54674	 1465
284.89484	+19.10597	 4914
323.88620	+35.39834	 4392
350.12555	+17.22556	 1633
035.27655	-33.72068	 4666
155.93314	+12.56781	 3135
107.63564	+75.32665	 3826
175.48900	-06.15567	 1671
196.37244	-43.59113	 3079
040.95794	+32.47489	 4346
163.14896	+22.93414	 1256
270.70145	-66.43064	 4253
333.95779	+19.23237	 1447
338.52823	+05.57034	 4533
285.91821	-64.89448	 4625
193.89873	-26.82507	 4875
207.71127	+39.57488	 2520
040.12132	-11.27755	 4606
156.07065	-32.48266	 2967
058.26801	+35.59195	 5802
052.88081	-51.90483	 1064
346.77045	-36.27536	 2699
016.75928	-80.30775	 5047
330.67325	-51.29659	  122
167.65160	-37.54757	 2779
193.66922	+28.93871	 2491
065.37265	+36.94921	 5748
207.20699	-30.51112	 3569
201.20947	-30.30778	 4035
236.56822	+02.41547	 3839
303.30197	-46.16163	 2990
344.86127	-37.70290	 1285
155.58336	+21.56959	 4110
334.21039	+41.50283	 4219
026.97718	+27.43278	  429
185.63066	+15.53792	  157
185.97484	-03.44288	 2004
296.00955	-28.40066	 6010
348.81702	+18.96140	 5072
309.58426	-52.11046	 4580
330.53082	-51.74309	 2760
285.21170	-57.75944	 4390
056.24358	+45.96748	 4884
101.09383	-26.10884	 2453
149.58775	+32.37000	 1451
202.54749	+46.67079	 2533
282.25491	+19.33111	 4765
318.78131	-47.22049	 4938
134.03354	-03.36012	 1989
317.83371	-64.02533	 3201
345.81531	+08.87369	 4892
093.90173	+71.03753	 4050
157.62152	-35.61064	 2418
185.43280	+75.32259	 1476
208.76816	-26.78068	 3454
034.77158	-06.79091	 5306
065.46690	+36.12701	 6238
145.51385	+00.33647	 1894
053.12239	-15.22113	 1717
138.35303	+79.18732	 1960
203.81746	-77.64118	 2639
220.89137	-24.46089	 3573
038.85361	+40.86972	 5737
221.94327	-19.07856	 2608
175.07042	+17.72792	 3473
283.00848	-57.32075	 3402
138.52133	+40.11375	 2543
186.97319	+12.29323	  724
327.44171	-34.87627	 2611
022.61895	-22.66721	 1628
221.10178	+01.67973	 1566
196.52002	-29.75429	 3489
141.44725	+11.42454	 3754
181.39722	-26.52263	 3275
287.85733	-50.64219	 3257
290.09372	-60.38916	 3923
028.30249	-49.56035	 6172
028.79253	+35.28189	 5359
193.33864	+01.26920	 1125
196.33417	-35.33743	 2386
061.65723	+30.37625	 5382
195.10974	-15.28345	 4921
107.79503	+50.17469	 5925
019.93688	+03.40995	 2374
210.75429	+34.75785	 3689
129.14565	-20.47047	 3575
162.60873	-12.84508	 4937
040.87518	+37.34126	  518
357.76654	+20.15041	 4211
070.56051	-20.43479	 1626
194.44806	-39.76170	 3749
262.29025	-62.44574	 4661
132.73344	-34.53757	 2368
136.33885	+18.31311	 4190
192.32903	-09.10842	 4370
353.91412	+15.30205	 4057
188.52527	+11.32126	 1342
201.84909	-57.48951	 2918
206.59872	+43.87204	 2409
212.48880	+17.54548	 4855
163.04755	+32.95042	 1586
231.53320	+41.67605	 2633
349.72440	-07.58045	 3456
055.90451	-35.85302	 1359
180.88092	-43.65386	 4525
149.72112	-30.35771	 2788
218.11345	+49.90471	 2383
325.33032	-63.90870	 3080
208.99811	-30.34143	 4869
186.33810	-47.47408	 5242
197.64844	-39.60442	 2921
200.16679	-43.69995	 3896
289.65552	-60.49646	 3794
142.08981	-36.16660	 4614
245.33293	-60.78296	 5142
101.46997	-18.21080	  841
174.84319	+56.27071	 2391
192.94284	-41.13225	 3344
339.77307	-22.66668	 4394
158.23105	+28.51173	 1408
302.54520	-48.28705	 2903
340.10092	-66.47898	 3228
074.85788	-10.98071	 3741
120.40511	+15.70983	 4563
042.12881	+50.75453	 4944
032.35250	-10.13587	 4175
149.87306	-22.82624	 2405
246.45941	-60.75260	 5264
196.02194	-41.41159	 2589
219.42113	+02.29098	 1753
027.67384	+21.75992	 2665
039.20672	+33.32726	 4534
069.15562	-00.14360	 3483
186.15082	+39.38300	 1045
178.08578	-26.90589	 2010
185.91252	+07.05398	  751
008.00903	-64.25338	 2616
050.73037	+37.03329	 4787
227.92064	+59.80883	 2463
182.64023	+30.40153	  226
185.91119	+06.95398	  994
082.95470	-67.35941	 1375
075.53956	-08.24056	 3549
349.94675	+42.85263	 5189
129.06326	-26.40940	  873
132.01909	+74.09887	 2160
276.26288	+27.53531	 4762
191.84074	-41.23751	 3111
344.73041	+40.93226	 5094
193.76199	+08.06545	 2782
213.03813	-49.38956	 2908
226.86620	-36.32740	 4225
334.21899	+40.50461	 4385
005.29520	+22.35719	 5698
316.36633	-52.55196	 3001
330.51331	-31.97369	 2497
096.48119	+64.74065	 4300
141.74681	-12.10890	 3521
159.09315	-27.43814	 3554
196.28210	-06.49384	 1166
114.15630	+17.88391	 5037
187.74059	+12.27046	  150
329.04053	-49.52193	 1933
032.53988	+39.19037	 5374
255.20972	+23.01099	 2790
053.47366	-31.19412	 1278
055.93983	+68.30132	 1316
152.69226	-34.84468	 3072
281.15988	-73.26342	 5163
224.75562	-42.58172	 2985
296.35095	-55.34690	 4542
179.18398	+32.02161	 3246
071.44730	-02.39284	 4316
243.88704	-60.66530	 4945
350.52744	+40.84543	  369
105.68842	-29.42832	 1814
217.13226	+27.40903	 4316
215.17967	+39.69359	 1362
161.65352	+63.22364	 1009
074.48602	-00.12578	 4904
232.69221	-02.82951	 2816
159.31464	-41.62756	 2837
179.37569	-73.68451	 2092
286.89023	-68.91281	 4254
347.44702	-43.42796	 1624
299.05359	+40.43397	 4761
138.05327	-30.91103	 2500
194.89877	+27.95938	 7167
218.71826	+54.47573	 2116
295.97501	-70.63338	 3397
110.91078	-30.05111	 2258
185.93842	-34.62219	 2723
167.87694	-18.28950	 3671
199.75388	-47.25778	 2997
189.03168	-39.43868	 3069
210.19090	+59.32870	 3071
289.66464	-60.54601	 4226
053.41540	-05.08953	 4057
118.99615	+85.15891	 2080
186.80566	+12.73481	 1891
060.25425	+74.08385	 2494
177.68953	+51.82421	  965
285.48593	-53.86309	 3625
027.44705	+21.97085	 2800
091.87440	-61.80758	 1245
166.63231	-37.65312	 2853
186.28735	-39.77550	 3279
125.14869	+21.06784	 4509
206.60271	+46.10739	 1504
150.48026	+72.17030	 2000
112.55038	-62.25264	 3193
074.88282	-15.82367	 3864
149.26263	-32.25685	 2672
044.15184	+43.04737	 2335
179.33716	+25.19538	 4502
100.21541	-32.48229	 1486
348.30847	-28.35751	 1508
345.01495	+15.98034	 2194
218.65477	-36.28584	 4215
304.57556	-44.80697	 2502
279.67908	-62.94302	 4519
044.73333	-12.39859	 3939
103.25803	-26.52512	 2425
220.04755	-25.77661	 3410
192.06282	+10.98362	 1160
162.94299	+32.90068	 1494
095.64437	+51.90953	 5816
200.73547	-12.96473	 5428
279.16528	+19.72928	 4840
036.97787	+20.33258	 4078
056.77006	-33.70987	 1075
179.78966	-53.40902	 4307
220.04518	-44.31459	 2865
164.75076	-28.47698	 3552
046.52508	-39.03639	 6261
007.42353	-51.52067	 3301
288.45233	-59.29436	 4472
162.80974	+05.84009	 1000
125.68109	+22.55306	 2057
148.49434	-27.28633	 2462
183.97717	+06.40111	 2047
274.49506	-42.77093	 6040
213.00299	-46.08872	 2970
049.80924	-19.10000	 1537
008.56459	-31.78600	 1516
247.91739	-28.10181	 4212
280.17102	-41.57393	 5978
044.54294	+03.36194	 3126
157.33301	+29.49144	 1355
041.28631	-55.74057	 5637
148.27975	+16.67767	 1400
220.62030	+41.84231	 5377
039.87465	-08.13919	 1392
047.10933	+04.11083	 8590
184.95602	+05.46340	 2357
196.89058	-24.00856	 3257
356.96567	-30.52203	 2836
069.00434	+19.95034	 3371
083.50462	-23.31008	 1649
330.81195	-33.83844	 2708
157.48776	-35.22439	 3797
207.29755	-07.22433	 7213
284.11600	-54.21395	 3108
037.77414	-36.03466	 4658
279.64114	+25.37513	 3441
291.32977	-63.86016	 5480
090.96842	-69.57745	 4519
096.14960	-22.83825	 2740
338.09918	-14.12052	 2703
092.09944	-52.51230	 4570
143.33961	-33.03351	  925
167.38387	-37.34964	 2897
191.66611	+54.53419	 5017
274.10712	-71.58130	 3579
353.87033	-56.01228	 3202
171.62415	+16.86328	 1231
054.13135	-43.95683	 1231
226.50325	+01.63381	 1450
190.38686	+41.15079	  533
248.13274	+82.53791	 7408
147.35252	-32.83881	 2885
182.04623	+02.87832	 1327
199.83603	-14.84453	 2877
038.50008	+20.97677	 4295
279.15536	+19.92151	 4785
110.59394	+22.08328	 2278
019.79220	+03.30083	 5467
073.21729	-59.74226	 1526
193.95395	+04.30412	  759
193.08165	-41.06002	 3358
040.70123	+28.57421	 1545
056.57919	-34.94355	 1939
193.84142	+58.34400	 2490
012.00621	+27.62386	 4938
015.71465	-65.61015	 2297
183.26271	+07.03881	 2096
133.07639	-17.74449	 1703
150.56950	+24.71111	 1387
194.16927	-07.56278	 1306
190.65677	-40.74423	 4483
219.45418	-36.87799	 4373
230.23097	-02.57801	 2014
139.34564	+41.99971	 1726
253.24535	+02.40102	 7339
095.41145	-59.73991	 2267
214.01877	-52.60871	 3231
058.39260	-66.01806	 5365
084.51195	+16.25667	 5245
135.66432	-68.22684	 3953
259.67126	+60.60810	 3796
274.73141	+23.65561	 5038
148.42035	+01.57965	 1289
358.47455	+07.97055	 5373
054.25194	+32.66896	 4250
058.38296	+32.49280	 4194
188.19870	+63.93925	 2516
228.37886	-20.67507	 2254
324.75919	+44.23888	 5487
352.14624	+32.41573	 5132
029.17029	+33.04351	 4355
183.07834	+29.17931	 3784
283.23013	-59.25543	 3608
062.99718	-32.85081	 1169
187.18044	+11.75492	  161
235.09691	-63.32679	 4660
210.54921	+55.81401	 1795
085.23830	-82.11940	 4774
162.09776	-25.16204	 3750
033.05132	+44.56840	 5118
114.55013	-69.47540	 1501
221.28770	-20.87047	 4089
142.72038	-14.73577	 1957
211.40242	-39.20337	 4087
213.10074	-30.64408	 2619
252.92665	-02.61519	 7022
071.62399	+18.46091	 4619
192.58022	-13.32434	 4280
187.18982	+44.86422	  490
184.89995	-26.14551	 3294
198.44121	-13.04236	 6482
269.01553	+18.37301	 3068
043.80111	-00.18384	 8958
213.33279	-03.14888	 1852
341.38202	-39.34184	 2355
309.14096	+11.49471	 4448
336.61490	+16.14821	 1844
017.86522	-38.08347	 3527
088.72334	+46.43934	 6141
167.73706	+53.38768	 2847
038.69572	+32.84621	 4746
193.21925	-15.41330	 4077
157.74834	-34.56295	 2025
184.35759	+06.69003	 2224
185.08655	+29.31088	  984
019.89470	-58.52430	 5105
227.73201	-11.47999	 7472
031.13578	-52.17215	 5915
143.02599	+08.44186	 2140
273.46207	+18.82528	 3100
030.27688	-06.81585	 4078
232.48152	-70.58495	 4552
244.08136	-61.29609	 6330
341.05728	-64.04338	 3444
290.23920	+43.13249	 4638
354.06311	-37.93947	  720
126.78362	+25.97034	 2046
142.37601	+07.71882	 2146
224.66591	+53.88609	 3335
254.24861	-65.95293	 4856
119.30725	+23.76772	 2332
181.34456	+50.35279	  746
185.75795	+58.44464	 4622
240.89825	-60.15027	 5059
278.60318	-58.49662	 2235
010.65345	-01.52878	 5415
049.97563	+41.56340	 6090
055.48924	-04.70486	 4114
101.59170	-26.10872	 2344
197.38805	+01.67311	 5634
242.90390	-61.08137	 4510
192.77826	+10.91208	  928
049.17918	+41.32483	 5650
074.83596	-07.85896	 4186
140.51875	+71.84400	 3572
176.00900	+19.94982	 6234
178.81107	-37.69630	 3004
227.20476	-11.20784	 2105
050.52732	-15.40005	 2154
290.37863	+61.14489	 2189
132.68948	-21.96337	 2509
167.64497	-49.10261	 2722
021.41789	+34.71297	 4822
269.02380	+33.20840	 4788
002.48559	-24.96313	  545
034.55899	+77.78107	 2566
075.18213	+62.24403	 5226
250.76794	+61.57890	 5768
143.79509	-16.39831	 4415
201.97638	-29.61802	 4242
261.79810	+11.54360	 2764
280.16721	+36.28964	 5462
263.88681	+60.81340	 3806
298.59802	-58.71356	 2138
029.45973	+36.34310	 4667
185.28607	-52.58609	 4314
064.10223	-60.20682	 1133
013.78131	+31.54228	 5456
184.98358	+05.34335	 2378
315.87341	-67.18132	 3089
027.43241	+35.78563	 5049
185.45438	-24.16829	 3938
258.91330	-77.48952	 3105
344.84540	+53.74006	 5265
233.63496	+15.19382	 1965
243.17395	-59.24279	 5701
328.06381	-55.56967	 2974
051.25706	-05.74589	 5667
167.70239	-37.44787	 2440
053.87931	-34.44705	 1608
190.22505	-41.60663	 3221
208.81689	+59.50668	 2070
186.42377	+12.81040	  537
292.48444	+72.11282	 5401
045.91000	-15.61349	 2570
246.34970	-62.63799	 4850
299.20499	+40.41113	 4675
288.38190	-47.06146	 5507
344.48972	+26.15000	 7375
147.73804	+33.55353	 1541
244.79811	+57.98415	 4831
272.22382	-37.09842	 3169
279.48749	-62.53091	 4578
268.99911	+18.33826	 3003
074.72753	-00.48891	 4409
156.93652	-40.43504	 2669
187.21146	-01.93916	 2319
234.34344	-16.59577	 7196
238.59641	-61.34001	 4396
330.86252	-34.94183	 4421
167.47246	-23.72593	 2085
232.53481	-38.65099	 4679
226.39670	-72.43284	 3031
183.99960	+66.23076	 1314
280.79782	+18.72762	 4253
178.29883	-39.13025	 3103
074.86555	-11.12295	 3763
119.62518	-14.35427	 2165
320.28177	+23.08496	 4708
264.88159	-85.31042	 2418
308.77884	+64.80280	 2761
185.55301	-33.48449	 2633
221.89053	-14.85357	 2120
143.73993	+21.70525	 3713
155.29276	-46.01300	 2960
174.58920	-50.71536	 4349
176.43988	+10.82461	 3001
111.80984	+85.75455	 2416
250.51299	-05.03264	 1565
087.69429	-21.56726	 1912
037.70269	+37.13677	  609
350.50375	-42.48049	 1546
107.05820	+46.11585	 5719
170.99277	+38.56237	 2045
193.00214	-41.14692	 2093
217.54340	+31.21550	 3562
112.05420	+58.50670	 3167
211.64789	-34.31161	 4839
099.62016	-24.84868	 2836
209.96175	+38.18245	 2746
339.23407	+38.54806	 5314
012.01370	-02.77534	 4077
044.42320	+06.02693	 6641
335.91318	-03.43161	 2878
014.95871	-07.57796	 1622
141.22954	+26.77467	 4079
352.26590	+11.44516	 3726
184.35947	+70.80257	 2019
038.53295	+32.94725	 4508
190.05756	-25.32688	 1238
207.73724	-49.05541	 3118
142.57082	-30.38503	 2339
180.71107	+48.63626	 3429
328.11017	-81.53082	 2570
108.30081	+12.26608	 1910
021.67731	+02.02235	 5829
281.73990	+45.70566	 4728
043.63963	-18.63508	 2071
107.91849	-26.70506	 2590
271.09396	+07.28035	 1958
176.21686	-09.23327	 5729
219.94310	-32.66921	 2964
183.44695	+13.42479	 2103
204.03436	-08.49774	 6834
073.65974	+03.26797	 4581
269.87839	-63.66873	 4911
056.42966	-04.09158	 3972
186.79828	+09.42055	  437
316.96738	-47.17899	 4856
069.15276	-03.18887	 4856
124.48503	+00.74569	 4413
126.37777	-68.11767	 3331
071.03761	+28.21681	 3378
027.76600	-09.70262	 1831
080.45062	-23.81015	 1790
188.92159	+26.52304	 6657
302.08115	-48.21140	 2606
335.76752	-79.99696	 2491
134.87695	+44.91398	 1815
226.89476	+19.58230	 4760
160.96057	-38.26324	 2934
260.92096	-65.01024	 4325
077.94227	+05.20061	 4470
172.04588	+25.66110	 2739
279.48358	-62.70065	 4518
074.32111	-15.28899	 5017
203.04343	+62.76779	 2807
234.47282	+59.39180	 2527
250.76562	+36.83241	  852
335.80014	+40.05562	 5333
154.14230	+21.12293	 1290
274.92859	+23.70956	 4185
047.77229	+35.38682	 6149
189.57669	-41.50334	 3195
197.44875	-23.38388	 2902
223.31261	+03.95973	 1491
300.87543	-54.84477	 4867
046.13481	+42.33931	 5523
101.51486	+29.34813	 4945
054.66073	-18.42797	 2151
131.50412	-19.30290	 1713
304.87347	-70.85986	 3929
308.27545	-02.02749	 5988
028.73427	-09.01085	 3900
065.53724	-43.62957	 4443
082.85757	+67.73055	 5075
134.39944	+03.09028	 3614
010.36676	+25.49937	 4537
271.05716	-65.40993	 5514
276.28006	-63.24836	 4317
004.43965	+11.45033	 1160
181.66217	+28.17422	 8441
159.37115	-26.31700	 3358
279.35901	+26.41720	 3215
042.66879	+41.67149	 4337
187.74892	+08.07794	 1740
240.95560	-60.97781	 5428
274.63947	+13.26502	 2683
305.88785	+58.34405	 3101
118.51998	+74.38624	 3833
185.67593	+09.33282	 1251
310.97379	+12.51192	 4650
152.08606	+31.86270	 5137
275.35278	-76.58333	 5503
327.74268	-71.41329	 3814
009.21500	+23.99092	 4627
026.06091	+28.70592	 3817
037.38243	-42.81135	 5223
049.18333	+65.02867	 3167
186.90285	+08.15434	 1071
226.36450	+01.63471	 1225
327.60690	-30.99473	 5259
118.58653	+04.45970	 4051
222.82455	+58.97773	 2151
197.01802	-23.79687	 2978
116.05669	+31.65121	 4189
159.22035	-32.34835	 2830
181.78944	-40.20818	 2765
181.98921	-30.33947	 2007
171.10867	+11.34206	 1062
306.94193	-03.07705	 5694
197.57387	-75.49657	 2915
