x,y,z,r
-30371181.76550104,-20957253.466648284,27298257.184325065,45899999.99999999
30655690.860950317,46515746.3204874,-3865055.7516626003,55842857.142857134
-46217098.00236751,26620132.614205755,-19030068.152333874,56628571.428571425
-26457276.146365948,15407114.969093222,-20826628.370547537,37028571.42857143
3930915.9005655264,11019583.764764624,-584092.1416483716,11714285.714285713
-49522651.977100514,-25530048.100196555,-32552421.043124836,64528571.42857142
12412010.526917374,16478832.89676816,-7844617.2770733265,22071428.57142857
-19171472.568528205,-3686843.4885588987,4001222.791686918,19928571.42857143
-27784103.86808048,-27639440.335633986,-11701064.489209702,40900000.0
-40977654.82037824,16881094.637273435,-31448474.87110194,54342857.14285715
-17856544.26525467,19990703.5590298,-17919749.8546349,32242857.142857138
-9216379.378077907,-163438.95052257998,5736653.195827731,10857142.857142856
-30925205.590872068,-10177308.466292288,-30462107.115424197,44585714.28571429
1426023.743355918,2282421.727960201,-24897825.23066365,25042857.14285714
13456531.470671745,-7715422.983477283,4961703.211677388,16285714.285714284
-37314722.471755385,-12526492.866718275,-36655170.5021327,53785714.285714276
-13620884.812777335,-9645748.04603237,-17464208.901920598,24157142.85714286
-16325782.464926366,921596.7712644341,-4953899.368392434,17085714.285714284
-8753926.109258868,-619637.6988097737,9706737.101786396,13085714.285714284
-22087291.208264492,-14515311.081706505,-1481162.3458808942,26471428.571428575
11789843.31020646,-24259111.21740038,40153333.8554023,48371428.57142858
-20850800.90452228,-5405062.15356854,-22512151.291612316,31157142.85714286
-1622156.614560956,30542658.342070535,-12237093.856470956,32942857.142857146
-12705211.521675946,-17921534.720689494,37081075.94777414,43100000.0
-15438931.601811655,-8575567.818358615,1549603.9769155954,17728571.428571425
17164308.662207555,-8617581.524381131,-19900787.618572284,27657142.85714286
-14142008.95715015,-22161317.522110324,-14805225.104026863,30171428.57142857
-11947290.37009234,-1405790.452342264,2031257.2502768247,12199999.999999998
-62572149.90076274,-15194151.64002163,-14355946.520226695,65971428.57142858
5888547.540132296,8312675.587072628,-9872128.557084687,14185714.285714285
-14891649.550494172,-2930603.800724553,3002571.7425670074,15471428.57142857
3214137.550289209,5057263.205624209,16548516.811994376,17600000.0
-25788525.12491559,-4689052.229454804,4695271.81295962,26628571.428571433
5922250.084015516,-28285096.56422325,-57536079.727216184,64385714.28571428
47366376.764727555,40903899.278798155,39755007.750948004,74142857.14285715
-30257805.997449555,-25933801.48169985,-12376461.141936975,41728571.428571425
-30043931.071426086,12442926.622387107,-23046206.1862681,39857142.85714285
-7463556.409037946,-766862.8277879395,8044081.497129781,11000000.0
-16014816.3372237,-3025341.979072219,3298840.9100407315,16628571.428571431
-19936668.473340016,3509696.949404287,6717085.431282376,21328571.428571425
-7484006.015024553,-19303722.67396264,-33236091.551632702,39157142.85714286
-16446713.267901124,-13700973.800785253,2009711.3209715514,21500000.0
-11709623.069684133,-23946751.243119426,-47928872.42631435,54842857.142857134
10161362.446994971,13893477.01157802,-12154139.697665563,21071428.571428575
12032448.849272365,18016094.756630078,-7150673.888720665,22814285.714285713
-21416378.49595264,-5027756.671779184,-20271282.26737015,29914285.714285713
-8158048.407962093,-3491354.156417443,-41198023.016779326,42142857.14285714
-26227882.821433783,4032030.74782518,-4581358.961858822,26928571.42857142
1538877.1550387484,-7717913.05461385,-14988068.781379601,16928571.42857143
-26362802.571003523,-9298219.363995213,-17536982.558619216,33000000.0
-17974459.27792455,-20273953.061437298,-6891115.85039485,27957142.857142854
9281542.195543379,13545697.113566538,-11666265.81462183,20142857.14285714
-26208840.341985006,-16167099.539404172,-44567535.87400502,54171428.57142857
-32007036.393619146,-7666865.052085598,-27338364.042301863,42785714.28571428
-9165730.325477222,-380009.0443114304,8761981.948488835,12685714.285714284
-34151448.321254596,-2323894.680070053,-24533470.041987713,42114285.71428572
-25307586.29869589,21935822.478391375,-14655049.021006748,36557142.85714286
486099.2397580738,-5620089.078084631,20435711.54336204,21200000.000000004
-14335668.029217074,3614431.499423494,-6302009.474650874,16071428.571428575
-16727661.352398312,-33944309.1873434,-68009232.8297104,77828571.42857142
-23318652.47259803,17634120.581374783,-8790444.337638423,30528571.42857142
-36780384.099825166,-13301151.237022154,-8783348.509259494,40085714.28571429
-3210252.209964532,15177945.082309047,55871883.13500198,57985714.28571429
14614275.457722746,-12643700.466832357,-21737952.2232668,29085714.285714287
-21703405.01253626,18436487.651919626,-22256780.009053662,36142857.14285714
-17526680.430035293,-20290581.430431448,38879888.59940473,47228571.428571425
-3341395.1289221463,-228568.03095138574,2462655.4737389144,4157142.8571428573
-14451930.562496442,877100.0690463085,-21784593.66007638,26157142.857142862
-12431512.575933283,-1412387.5660831467,4116939.038877212,13171428.57142857
5046620.900450518,-24097010.27124001,25097617.56327561,35157142.85714286
-28317435.91581776,15942422.813464604,-20052699.406825047,38185714.28571428
-21746403.15277667,-8490494.069262154,-9024125.89295114,25028571.42857143
-18812120.256184082,-15917154.46666167,-136869.69922604068,24642857.14285714
-10193102.781661794,-7035374.631990085,-11707396.767081304,17042857.14285714
17103655.392864935,-6585135.061861816,-8958848.610126218,20400000.0
41403568.63279262,-13494462.91740494,-17870740.409829587,47071428.571428575
12733291.19942783,13028534.815540647,-7683095.960999125,19771428.57142857
20568084.280564357,50123631.47368318,816767.7583372805,54185714.28571428
-27437099.573909026,-4951565.705435323,-24215840.926783033,36928571.42857143
12733799.463325754,8231875.643341497,43474489.85897266,46042857.14285714
38681663.0981686,27595630.365806814,31172049.263495456,56828571.42857143
-24576128.510925457,-7710812.496749826,-3543624.9878399507,26000000.000000004
9320692.223024312,12836590.33104379,-11290844.776581252,19471428.57142857
-10226265.69807772,2369922.409013244,-11071917.892164899,15257142.857142858
32276365.307562564,-7906305.819891285,7259352.8270904645,34014285.71428572
6242795.081955593,37888247.896181576,-7812066.62822559,39185714.28571428
-14698512.11142471,-1203096.774699293,32965860.105783235,36114285.71428572
23178935.809926473,45723893.03264542,26916027.57946476,57899999.99999999
37549473.83578505,-7514868.715582961,3036628.028261192,38414285.71428571
-3407632.3362448146,-10993594.522907015,-19150252.913029894,22342857.14285714
-8957582.837233664,7658494.494526509,-4846604.992638591,12742857.142857142
-5578230.302758192,-18798423.819227006,-32349705.175297033,37828571.428571425
40185100.079743735,38286655.43993468,49243575.69068986,74200000.00000001
-8224694.956329952,2188455.9351419066,4712765.168781395,9728571.428571427
23524888.25122362,-12784462.996244319,-32043659.564053193,41757142.85714286
271020.7855166296,-2777635.884679737,-34702244.544436544,34814285.71428572
-32609534.92011806,-21977104.895830557,-43850143.5880347,58899999.99999999
-10544649.37721289,-15006045.831711708,30928062.992324483,35957142.85714286
-18985645.54558965,-14525217.25059493,1350457.4052952456,23942857.142857146
-15415455.463388689,11831460.946367651,-36830799.82502777,41642857.14285715
-18652391.403481618,4720920.26036411,10218539.708069062,21785714.285714284
-24877689.697204754,-26475357.466752294,979422.0966457375,36342857.142857134
-17640412.188044306,-5076557.745931219,-1784208.1941187105,18442857.14285714
36233106.129980356,43105983.171230175,49840507.97308554,75200000.00000001
-32445002.996450946,833798.3447969557,-27105501.16735649,42285714.28571428
9700629.657358343,-2553995.23865717,5825366.303649605,11600000.0
69088737.52935876,38434321.228251636,7792101.728246689,79442857.14285712
26900094.23504397,-117773.62681260849,-39079352.008396104,47442857.14285714
50249841.801019356,-9777054.909228636,6002392.749848638,51542857.14285714
-8509151.44685479,-2067607.7079646485,9237741.641369881,12728571.428571431
-11343682.96779422,-8870062.168291034,22974493.327443495,27114285.714285713
-40085130.77953125,-9167953.685124123,-20458851.118395764,45928571.42857143
-13547335.545030199,19570988.95635448,-11286815.90837699,26342857.14285714
-13399946.014547326,-16247153.536205314,1868651.1021198344,21142857.14285714
12058558.487811048,-17720102.98245756,-61440051.544685975,65071428.57142857
-45753526.22243904,17399856.358198658,-25512738.71866047,55200000.00000001
25224591.45354041,26592817.841266464,-10241491.478889963,38057142.85714286
5582426.718777558,-22008129.244154423,-31884824.359061413,39142857.14285715
18254455.128720473,-5986822.417396499,-41308426.38738751,45557142.857142866
18968663.111613683,-5257777.034396567,-13148464.968463933,23671428.57142857
-4652721.889871598,23487979.34984509,-12538368.256920364,27028571.42857143
-16626583.244552033,6359786.998320409,13573136.816138301,22385714.285714287
-23541659.537088424,9868890.178452317,-25222604.20102134,35885714.28571429
-9756871.803032976,1674386.136548566,13218226.671455415,16514285.714285716
12471381.142273232,17968648.077865694,-9088751.282902116,23685714.285714284
1628105.8182342805,-31449750.847484287,8427481.419486685,32600000.000000004
27002160.974809326,-15272173.17462424,-19286797.552393634,36528571.42857143
-22865978.829531215,-12467423.032254606,-29450355.453317158,39314285.71428572
-29653760.714361373,12451154.40065866,-23030214.51499671,39557142.857142866
4427031.945314356,-5094662.273382819,-38280984.36115521,38871428.571428575
24953540.96776881,-2298244.674136369,-5767439.153004204,25714285.714285713
57334074.09043789,-2148769.745414207,21009443.990105294,61100000.00000001
-37349534.71652484,15115197.927780593,-28059811.974835534,49100000.00000001
-31905123.10411997,11055879.168216106,-24904467.31539241,41957142.85714285
3649225.9173172857,8143802.902496377,34005680.67789884,35157142.85714286
-38825952.92687495,39737201.544477984,2835163.472764955,55628571.428571425
-34198018.32647527,-7930096.513061104,-20138163.830097385,40471428.571428575
-1847462.3953004812,-51698046.897451885,22035223.49749996,56228571.428571425
-18662820.154401794,-2481068.61337772,4114778.4392163544,19271428.571428575
5571124.331560527,-4029818.501284299,-9659967.560178189,11857142.857142858
-35665613.75382676,-9722806.668797748,-9569733.619815607,38185714.285714276
30840968.207975585,535881.2019016431,11687808.103783337,32985714.28571429
-18695498.771401323,-1595351.206910759,4984743.72571534,19414285.714285716
5319514.091576983,7062882.60765695,22296478.396730933,23985714.285714287
10373549.43380731,16043095.503584819,-5620261.054205288,19914285.714285716
-24507892.80764504,17684175.80343047,-11678746.348917115,32400000.000000004
-12633360.976001061,-6368202.6915555,25494767.394921564,29157142.85714286
-27728660.61433115,17451951.944194745,-21076283.67299592,38957142.85714286
-26387800.883007444,1524417.5599370378,-14008019.326715168,29914285.714285716
-10761443.462203847,-828663.8757965524,6133444.430877178,12414285.714285715
58687639.74797761,-28732300.103997633,49776147.41155901,82142857.14285713
-2602062.8419717266,36371325.04267691,-14270172.400537694,39157142.85714286
-2424530.25461973,6542682.173197163,-18178324.830335896,19471428.571428575
8544805.51998962,-25585091.942363836,-40461430.129322134,48628571.428571425
-12928721.130556298,-1335389.7147054665,3904942.7278199187,13571428.57142857
25586724.01995314,-35298763.54911536,-15289108.732375443,46200000.00000001
-11552010.322122652,-15964019.024046559,-46108646.44040672,50142857.14285715
30902814.92240272,-3620092.750633842,-31131468.087568685,44014285.71428572
31426215.639832594,-2061529.1882393004,-29277005.78892552,43000000.0
-24600270.408835243,16234606.010287695,-17318409.99420574,34185714.28571428
-16955700.985686395,5993856.46861357,4399620.918653884,18514285.71428572
35800214.16735987,32611913.64400789,6885862.399562788,48914285.71428571
-17387864.835952677,-3998373.507290623,-3292177.250537901,18142857.14285714
29541645.173590817,24655662.30993381,734656.7755085989,38485714.28571429
-13317046.423440503,9075420.75310643,10010400.329199225,18971428.57142857
55057937.79721402,21042663.48729929,38653146.278740875,70485714.28571428
-10667990.30930172,30698577.63961663,-23073429.532684736,39857142.85714286
-15842297.39345993,-12771120.338885115,23196623.97619555,30857142.85714286
-14240822.50990609,-8617800.02382783,23677446.580712665,28942857.14285714
14167622.205412604,12287436.11335999,-10396803.222807284,21442857.142857138
52908370.53929403,30623268.113060046,37357981.16258746,71642857.14285713
-21927892.44259514,-4590126.810276182,-1067279.353352855,22428571.428571425
-15469597.922627792,-1458657.354744916,4049159.8595723957,16057142.857142856
-14444028.484430779,-3433474.6771866446,562126.9070427074,14857142.857142858
-8526417.64349265,-9460756.13173915,-41294900.23453763,43214285.71428572
-15200907.897980358,-8450100.456174873,18804782.211201828,25614285.714285713
5795361.468800749,27297570.592044044,-7837605.365886514,28985714.285714287
11812019.37182311,16336878.486659482,-14271390.950842813,24700000.0
-31414940.869293425,-5052251.552539908,6333658.028382376,32442857.14285714
-39494085.055594794,43340752.903372005,20275909.494749535,62042857.14285714
60305329.11865199,19298480.83983126,41358393.748938814,75628571.42857143
-35056006.00466762,-6670304.57234145,-31415071.9435597,47542857.14285715
31103171.245518807,-17532824.70401629,-12235851.489630386,37742857.14285714
10540322.4210794,5861888.585885334,40156505.917561784,41928571.42857143
-27134990.35522265,-5294976.314733847,-24675643.071317825,37057142.85714286
-3262208.023154695,-373497.9671288139,764871.6849646601,3371428.5714285714
72657636.34418038,28624237.060257822,-1833730.1459218753,78114285.71428572
15735196.9853927,-2851516.3910072907,-14520069.906949664,21600000.0
-32115719.89438603,-31772944.839288138,-15791346.8188711,47857142.85714286
-15617603.563960973,2213498.670599755,4890042.4545465745,16514285.714285715
